Campaign_ID,Platform,Budget,Impressions,Clicks,Engagement,Leads,Conversions,Revenue,Audience,Location,Campaign_Duration_Days,Objective,CTR,Conversion_Rate,CPC,ROI
CAMP_0680,YouTube,24083.33,118072,2572,3683,104,86,352828.73,18-24,Bangalore,15,Lead Generation,2.18,3.34,9.36,1365.03
CAMP_0681,YouTube,34041.7,149512,3438,4206,87,45,119866.41,35-44,Hyderabad,29,Brand Awareness,2.3,1.31,9.9,252.12
CAMP_0682,Google Ads,54827.55,159113,10273,22597,422,352,1005256.65,18-24,Chennai,18,Sales,6.46,3.43,5.34,1733.49
CAMP_0683,Google Ads,66927.47,238795,12777,17722,888,570,1087432.31,45-54,Hyderabad,25,Website Traffic,5.35,4.46,5.24,1524.79
CAMP_0684,Facebook,79050.89,400287,9494,23096,300,174,496575.29,18-24,Mumbai,28,Sales,2.37,1.83,8.33,528.17
CAMP_0685,LinkedIn,77881.22,214466,5617,14523,369,251,378489.75,55+,Coimbatore,23,Lead Generation,2.62,4.47,13.87,385.98
CAMP_0686,Facebook,97405.43,642961,14482,39269,521,395,1415808.32,18-24,Coimbatore,3,Lead Generation,2.25,2.73,6.73,1353.52
CAMP_0687,Facebook,32154.94,195907,5540,12538,380,208,803723.85,55+,Coimbatore,18,Brand Awareness,2.83,3.75,5.8,2399.53
CAMP_0688,Google Ads,11755.52,37694,2364,4660,163,60,238869.17,55+,Hyderabad,17,Lead Generation,6.27,2.54,4.97,1931.97
CAMP_0689,YouTube,37837.41,181652,4605,8122,104,73,93728.33,55+,Hyderabad,8,Sales,2.54,1.59,8.22,147.71
CAMP_0690,Google Ads,75612.98,230006,11359,22553,732,606,1762197.0,45-54,Bangalore,14,Sales,4.94,5.33,6.66,2230.55
CAMP_0691,Instagram,46620.61,301174,6385,9607,382,253,964310.38,18-24,Coimbatore,10,Sales,2.12,3.96,7.3,1968.42
CAMP_0692,Instagram,82689.9,513617,14689,25816,838,372,506507.52,18-24,Bangalore,9,Sales,2.86,2.53,5.63,512.54
CAMP_0693,Instagram,57186.0,387005,14304,33596,855,405,509603.67,45-54,Coimbatore,4,Brand Awareness,3.7,2.83,4.0,791.13
CAMP_0694,Google Ads,93330.21,263158,16135,24975,864,695,2669488.88,35-44,Bangalore,14,Website Traffic,6.13,4.31,5.78,2760.26
CAMP_0695,Google Ads,95047.03,302138,18622,30214,1332,475,1789918.63,25-34,Bangalore,23,Website Traffic,6.16,2.55,5.1,1783.19
CAMP_0696,Facebook,11583.93,64366,2033,4877,120,75,188647.15,18-24,Mumbai,16,Brand Awareness,3.16,3.69,5.7,1528.52
CAMP_0697,Instagram,48359.28,245204,9739,14458,554,238,308200.53,25-34,Bangalore,18,Lead Generation,3.97,2.44,4.97,537.31
CAMP_0698,Facebook,62920.46,382988,9226,14701,353,173,477141.5,45-54,Hyderabad,13,Website Traffic,2.41,1.88,6.82,658.32
CAMP_0699,Google Ads,29307.89,89329,3854,4733,378,190,441045.39,35-44,Bangalore,22,Lead Generation,4.31,4.93,7.6,1404.87
CAMP_0700,Instagram,43672.29,249804,8527,20056,461,212,586555.4,35-44,Coimbatore,11,Website Traffic,3.41,2.49,5.12,1243.08
CAMP_0701,Facebook,69379.75,429785,9763,21368,240,179,444568.47,35-44,Bangalore,12,Lead Generation,2.27,1.83,7.11,540.78
CAMP_0702,Google Ads,26539.75,88244,3752,8671,200,103,303505.14,45-54,Chennai,19,Brand Awareness,4.25,2.75,7.07,1043.59
CAMP_0703,Instagram,62188.23,354304,13836,21348,918,480,1688480.15,55+,Delhi,14,Sales,3.91,3.47,4.49,2615.11
CAMP_0704,Google Ads,71257.54,252030,14486,33315,1659,956,3527157.84,55+,Coimbatore,8,Lead Generation,5.75,6.6,4.92,4849.87
CAMP_0705,Google Ads,13597.15,45308,2505,5396,119,95,307451.91,25-34,Chennai,21,Sales,5.53,3.79,5.43,2161.15
CAMP_0706,LinkedIn,52265.29,105191,1910,3411,88,61,98587.36,55+,Coimbatore,13,Lead Generation,1.82,3.19,27.36,88.63
CAMP_0707,Instagram,29992.6,164686,5169,9824,255,97,225975.36,55+,Hyderabad,11,Lead Generation,3.14,1.88,5.8,653.44
CAMP_0708,YouTube,73816.7,333436,8536,18000,221,82,94825.33,35-44,Delhi,23,Lead Generation,2.56,0.96,8.65,28.46
CAMP_0709,Google Ads,23007.77,74430,2978,5924,133,84,212186.14,35-44,Delhi,8,Lead Generation,4.0,2.82,7.73,822.24
CAMP_0710,Facebook,89762.6,609276,12282,27351,493,391,1717749.76,25-34,Hyderabad,29,Lead Generation,2.02,3.18,7.31,1813.66
CAMP_0711,YouTube,45939.43,213537,3728,5553,132,68,218295.68,18-24,Delhi,27,Sales,1.75,1.82,12.32,375.18
CAMP_0712,Facebook,23810.29,155697,4586,9471,179,85,123811.43,25-34,Hyderabad,27,Lead Generation,2.95,1.85,5.19,419.99
CAMP_0713,Instagram,46612.07,235459,9983,19172,471,341,636605.94,25-34,Chennai,26,Sales,4.24,3.42,4.67,1265.75
CAMP_0714,Instagram,43830.66,234558,8680,16819,532,346,391832.93,45-54,Mumbai,27,Brand Awareness,3.7,3.99,5.05,793.97
CAMP_0715,Instagram,45747.3,215274,7623,14873,290,183,284874.27,45-54,Coimbatore,18,Website Traffic,3.54,2.4,6.0,522.71
CAMP_0716,LinkedIn,60628.32,139493,2475,6461,76,32,84999.36,25-34,Hyderabad,22,Lead Generation,1.77,1.29,24.5,40.2
CAMP_0717,YouTube,54511.5,264460,4222,10596,174,76,162752.71,25-34,Coimbatore,18,Website Traffic,1.6,1.8,12.91,198.57
CAMP_0718,LinkedIn,19228.83,38222,752,1660,62,30,49027.93,25-34,Chennai,8,Sales,1.97,3.99,25.57,154.97
CAMP_0719,Google Ads,11230.01,35539,2667,6258,137,62,88520.77,55+,Mumbai,7,Brand Awareness,7.5,2.32,4.21,688.25
CAMP_0720,Facebook,74294.47,460541,12338,15651,316,264,861129.99,45-54,Chennai,23,Brand Awareness,2.68,2.14,6.02,1059.08
CAMP_0721,LinkedIn,58173.16,146735,2375,5677,122,44,128003.42,25-34,Delhi,6,Brand Awareness,1.62,1.85,24.49,120.04
CAMP_0722,Google Ads,39105.07,113460,5976,11820,502,333,1309857.21,35-44,Coimbatore,4,Website Traffic,5.27,5.57,6.54,3249.58
CAMP_0723,Google Ads,81793.99,274381,16720,28564,923,562,876557.24,35-44,Mumbai,30,Sales,6.09,3.36,4.89,971.66
CAMP_0724,Facebook,41865.56,285587,8157,11613,360,184,727305.57,55+,Delhi,8,Lead Generation,2.86,2.26,5.13,1637.24
CAMP_0725,Facebook,80616.68,495996,16163,21341,518,411,1224977.37,55+,Mumbai,11,Lead Generation,3.26,2.54,4.99,1419.51
CAMP_0726,YouTube,34046.83,158380,3306,4205,91,62,115221.02,18-24,Delhi,30,Sales,2.09,1.88,10.3,238.42
CAMP_0727,Google Ads,11920.3,40462,2129,3106,140,119,224290.17,18-24,Chennai,19,Website Traffic,5.26,5.59,5.6,1781.58
CAMP_0728,YouTube,93600.77,388035,8485,10591,357,155,357332.26,18-24,Hyderabad,16,Lead Generation,2.19,1.83,11.03,281.76
CAMP_0729,Google Ads,42482.36,128221,6367,15104,692,273,697913.03,55+,Coimbatore,9,Sales,4.97,4.29,6.67,1542.83
CAMP_0730,Google Ads,80305.79,254695,18398,29396,1506,632,756515.57,55+,Bangalore,24,Lead Generation,7.22,3.44,4.36,842.04
CAMP_0731,Google Ads,31518.69,114760,7247,12972,304,147,577885.96,55+,Bangalore,21,Brand Awareness,6.31,2.03,4.35,1733.47
CAMP_0732,YouTube,66404.69,292186,4921,12383,160,89,119041.76,35-44,Chennai,3,Lead Generation,1.68,1.81,13.49,79.27
CAMP_0733,Facebook,87964.53,537962,13041,18042,726,567,1497138.23,55+,Coimbatore,22,Website Traffic,2.42,4.35,6.75,1601.98
CAMP_0734,Instagram,8956.18,55915,1971,5000,77,38,86590.05,35-44,Coimbatore,27,Sales,3.52,1.93,4.54,866.82
CAMP_0735,Instagram,83910.4,490894,16227,36077,768,620,1701424.77,18-24,Chennai,17,Website Traffic,3.31,3.82,5.17,1927.67
CAMP_0736,YouTube,59276.64,316484,7008,12245,141,82,335784.84,18-24,Coimbatore,20,Sales,2.21,1.17,8.46,466.47
CAMP_0737,Instagram,62709.82,378858,11704,16251,559,377,1681690.69,18-24,Hyderabad,5,Brand Awareness,3.09,3.22,5.36,2581.7
CAMP_0738,YouTube,54700.01,245732,5583,7517,111,54,52540.75,25-34,Chennai,20,Sales,2.27,0.97,9.8,-3.95
CAMP_0739,Instagram,88075.13,478023,14832,25761,700,300,694698.59,25-34,Hyderabad,4,Lead Generation,3.1,2.02,5.94,688.76
CAMP_0740,Instagram,9126.17,47356,1669,2378,71,56,215230.28,45-54,Coimbatore,12,Lead Generation,3.52,3.36,5.47,2258.39
CAMP_0741,Instagram,29797.7,148260,5404,8800,358,145,300986.7,45-54,Chennai,13,Brand Awareness,3.64,2.68,5.51,910.1
CAMP_0742,Instagram,88197.44,503345,20765,26677,1344,991,3207401.46,45-54,Coimbatore,29,Sales,4.13,4.77,4.25,3536.62
CAMP_0743,Facebook,76472.84,501927,12752,27442,485,311,1390833.4,25-34,Chennai,26,Brand Awareness,2.54,2.44,6.0,1718.73
CAMP_0744,Instagram,6676.29,39308,1255,1798,60,47,151733.7,25-34,Coimbatore,5,Lead Generation,3.19,3.75,5.32,2172.72
CAMP_0745,Google Ads,54115.6,167441,7189,17331,289,205,266559.24,45-54,Hyderabad,9,Website Traffic,4.29,2.85,7.53,392.57
CAMP_0746,YouTube,55309.4,290226,8098,12544,233,114,448539.28,45-54,Hyderabad,10,Brand Awareness,2.79,1.41,6.83,710.96
CAMP_0747,Instagram,43083.8,213342,4399,10895,301,192,840953.62,55+,Coimbatore,21,Website Traffic,2.06,4.36,9.79,1851.9
CAMP_0748,Facebook,33252.37,183359,6689,10059,304,108,374223.27,45-54,Chennai,20,Website Traffic,3.65,1.61,4.97,1025.4
CAMP_0749,LinkedIn,69763.86,144865,2651,6241,162,95,228821.29,55+,Bangalore,15,Sales,1.83,3.58,26.32,227.99
CAMP_0750,Facebook,24740.09,154699,4658,8072,270,106,457309.51,35-44,Hyderabad,15,Brand Awareness,3.01,2.28,5.31,1748.46
CAMP_0751,Google Ads,80900.11,230624,12306,26249,1271,717,3145378.09,25-34,Hyderabad,26,Website Traffic,5.34,5.83,6.57,3787.98
CAMP_0752,LinkedIn,81288.53,200106,3622,4570,253,102,435174.87,45-54,Delhi,21,Website Traffic,1.81,2.82,22.44,435.35
CAMP_0753,Facebook,44449.84,261388,8094,16126,464,384,914898.59,25-34,Bangalore,25,Sales,3.1,4.74,5.49,1958.27
CAMP_0754,Instagram,31937.06,164404,3711,5336,183,112,419210.13,25-34,Coimbatore,14,Sales,2.26,3.02,8.61,1212.61
CAMP_0755,Google Ads,31968.43,108334,5259,10403,383,309,1005809.12,25-34,Chennai,19,Lead Generation,4.85,5.88,6.08,3046.26
CAMP_0756,YouTube,50817.68,234823,4181,5963,169,61,94363.58,35-44,Delhi,30,Website Traffic,1.78,1.46,12.15,85.69
CAMP_0757,Facebook,73360.03,487283,14743,28002,503,336,950158.83,18-24,Coimbatore,24,Lead Generation,3.03,2.28,4.98,1195.2
CAMP_0758,Facebook,39092.53,243398,6821,9392,203,102,366352.14,45-54,Mumbai,14,Website Traffic,2.8,1.5,5.73,837.14
CAMP_0759,YouTube,62954.12,292376,6823,10589,206,117,482658.25,18-24,Hyderabad,30,Lead Generation,2.33,1.71,9.23,666.68
CAMP_0760,YouTube,41336.02,166343,3597,7741,103,81,324433.68,18-24,Mumbai,15,Sales,2.16,2.25,11.49,684.87
CAMP_0761,Google Ads,33929.7,104776,6861,18955,445,374,544832.2,18-24,Hyderabad,27,Brand Awareness,6.55,5.45,4.95,1505.77
CAMP_0762,Instagram,7361.65,37469,1039,1994,47,22,58452.23,25-34,Hyderabad,14,Sales,2.77,2.12,7.09,694.01
CAMP_0763,Google Ads,5371.84,19412,1079,2481,66,54,141575.42,55+,Mumbai,21,Lead Generation,5.56,5.0,4.98,2535.51
CAMP_0764,Facebook,26584.73,183339,6159,12707,231,160,661672.55,25-34,Mumbai,16,Lead Generation,3.36,2.6,4.32,2388.92
CAMP_0765,Google Ads,43608.6,129148,8266,16510,636,525,476161.51,25-34,Coimbatore,9,Brand Awareness,6.4,6.35,5.28,991.9
CAMP_0766,Facebook,85869.81,527775,10842,14133,344,217,772383.02,18-24,Delhi,15,Website Traffic,2.05,2.0,7.92,799.48
CAMP_0767,YouTube,80856.0,362811,6219,8899,286,237,741124.94,25-34,Delhi,8,Lead Generation,1.71,3.81,13.0,816.6
CAMP_0768,YouTube,30380.7,161890,3350,8753,165,131,552513.11,18-24,Mumbai,26,Lead Generation,2.07,3.91,9.07,1718.63
CAMP_0769,Instagram,28231.34,161814,4959,9205,233,97,246855.54,55+,Coimbatore,21,Lead Generation,3.06,1.96,5.69,774.4
CAMP_0770,YouTube,26595.6,116751,2423,5289,83,42,137240.04,45-54,Delhi,21,Brand Awareness,2.08,1.73,10.98,416.03
CAMP_0771,Google Ads,37227.55,117701,7401,15136,227,107,471002.16,18-24,Coimbatore,6,Sales,6.29,1.45,5.03,1165.2
CAMP_0772,YouTube,52328.88,208612,4609,8325,109,69,246885.69,55+,Coimbatore,21,Lead Generation,2.21,1.5,11.35,371.8
CAMP_0773,Google Ads,46673.44,144995,8474,15427,503,378,431896.11,45-54,Hyderabad,11,Brand Awareness,5.84,4.46,5.51,825.36
CAMP_0774,Instagram,25735.95,130614,4684,9784,157,115,172858.89,35-44,Delhi,18,Lead Generation,3.59,2.46,5.49,571.66
CAMP_0775,YouTube,17392.88,67373,1688,2407,28,20,77144.48,18-24,Delhi,29,Website Traffic,2.51,1.18,10.3,343.54
CAMP_0776,Google Ads,6194.89,22436,555,1010,51,27,56842.13,18-24,Hyderabad,6,Brand Awareness,2.47,4.86,11.16,817.56
CAMP_0777,Google Ads,19626.51,61200,3132,5998,383,161,554050.14,35-44,Mumbai,8,Lead Generation,5.12,5.14,6.27,2722.97
CAMP_0778,Facebook,72008.86,422275,9945,27609,548,249,851421.99,35-44,Hyderabad,10,Brand Awareness,2.36,2.5,7.24,1082.39
CAMP_0779,Facebook,28145.66,152026,4621,8144,295,213,953669.56,18-24,Delhi,29,Lead Generation,3.04,4.61,6.09,3288.34
CAMP_0780,Facebook,49517.17,304008,7804,17413,428,181,469069.07,35-44,Delhi,26,Sales,2.57,2.32,6.35,847.29
CAMP_0781,Facebook,61173.61,377772,10722,15224,734,339,1205550.61,25-34,Mumbai,18,Lead Generation,2.84,3.16,5.71,1870.7
CAMP_0782,Facebook,89249.89,591952,19117,24943,529,297,319426.58,45-54,Hyderabad,7,Brand Awareness,3.23,1.55,4.67,257.9
CAMP_0783,Google Ads,89441.23,258176,12658,32841,602,232,595156.02,45-54,Chennai,23,Website Traffic,4.9,1.83,7.07,565.42
CAMP_0784,Instagram,75844.7,403367,13751,32579,753,344,540786.43,45-54,Chennai,24,Website Traffic,3.41,2.5,5.52,613.02
CAMP_0785,Google Ads,8339.91,24134,1699,2902,174,74,290528.26,25-34,Mumbai,12,Website Traffic,7.04,4.36,4.91,3383.59
CAMP_0786,LinkedIn,59631.69,130203,2694,5408,101,83,325664.61,35-44,Hyderabad,25,Lead Generation,2.07,3.08,22.14,446.13
CAMP_0787,Facebook,79725.43,418838,8380,11876,512,228,399207.92,55+,Hyderabad,15,Sales,2.0,2.72,9.51,400.73
CAMP_0788,Instagram,6642.36,34528,1047,2441,47,37,75695.58,35-44,Coimbatore,28,Lead Generation,3.03,3.53,6.34,1039.59
CAMP_0789,Instagram,57220.04,333904,11369,14922,497,202,692641.84,18-24,Delhi,16,Website Traffic,3.4,1.78,5.03,1110.49
CAMP_0790,LinkedIn,86487.59,173353,3431,8273,218,171,608376.5,45-54,Bangalore,9,Brand Awareness,1.98,4.98,25.21,603.43
CAMP_0791,Google Ads,50039.7,168878,8866,18396,1016,660,2156532.69,35-44,Mumbai,22,Website Traffic,5.25,7.44,5.64,4209.64
CAMP_0792,Facebook,5390.09,36042,893,1470,62,48,215428.83,55+,Bangalore,8,Brand Awareness,2.48,5.38,6.04,3896.76
CAMP_0793,Instagram,6046.27,36162,1171,3021,62,49,197335.72,18-24,Bangalore,9,Sales,3.24,4.18,5.16,3163.76
CAMP_0794,Facebook,44580.42,278527,6273,17425,235,152,365014.62,25-34,Mumbai,7,Brand Awareness,2.25,2.42,7.11,718.78
CAMP_0795,Google Ads,19725.82,61178,4031,6478,273,221,459042.68,25-34,Hyderabad,23,Lead Generation,6.59,5.48,4.89,2227.12
CAMP_0796,YouTube,68122.81,317566,8912,22191,357,229,698142.93,55+,Mumbai,20,Lead Generation,2.81,2.57,7.64,924.83
CAMP_0797,LinkedIn,72335.93,177725,3426,8223,271,191,734106.74,18-24,Bangalore,25,Lead Generation,1.93,5.58,21.11,914.86
CAMP_0798,Facebook,21898.58,150326,4033,9661,164,92,240233.76,45-54,Delhi,14,Brand Awareness,2.68,2.28,5.43,997.03
CAMP_0799,Facebook,89410.66,484506,15864,43334,700,565,2008966.76,35-44,Delhi,8,Lead Generation,3.27,3.56,5.64,2146.9
CAMP_0800,LinkedIn,46981.25,97100,1991,3939,151,115,111432.26,18-24,Delhi,29,Lead Generation,2.05,5.78,23.6,137.18
CAMP_0801,Facebook,18570.36,106279,2828,6444,141,61,258214.49,25-34,Hyderabad,3,Lead Generation,2.66,2.16,6.57,1290.47
CAMP_0802,Google Ads,77603.9,256612,13992,35235,1394,890,3280366.47,55+,Chennai,6,Sales,5.45,6.36,5.55,4127.06
CAMP_0803,Facebook,80047.58,473110,11794,23202,863,689,1597849.09,55+,Mumbai,21,Brand Awareness,2.49,5.84,6.79,1896.12
CAMP_0804,Facebook,65733.07,404147,11652,22958,438,327,746359.31,35-44,Delhi,14,Brand Awareness,2.88,2.81,5.64,1035.44
CAMP_0805,Instagram,86079.23,543560,18330,31342,713,593,753342.76,55+,Mumbai,17,Website Traffic,3.37,3.24,4.7,775.17
CAMP_0806,Facebook,75050.43,511126,12302,30132,422,197,756116.22,55+,Delhi,5,Brand Awareness,2.41,1.6,6.1,907.48
CAMP_0807,LinkedIn,88809.55,219082,3181,7310,255,136,498721.01,18-24,Hyderabad,25,Sales,1.45,4.28,27.92,461.56
CAMP_0808,LinkedIn,46219.36,96819,1327,2550,62,37,117249.26,45-54,Chennai,29,Brand Awareness,1.37,2.79,34.83,153.68
CAMP_0809,Instagram,76021.73,328704,11307,21155,507,236,298597.42,35-44,Chennai,30,Sales,3.44,2.09,6.72,292.78
CAMP_0810,Google Ads,99976.4,302540,16605,21855,1076,589,1086368.63,18-24,Delhi,28,Sales,5.49,3.55,6.02,986.63
CAMP_0811,LinkedIn,73868.46,145242,2575,3117,170,105,267969.67,45-54,Hyderabad,22,Brand Awareness,1.77,4.08,28.69,262.77
CAMP_0812,YouTube,15847.46,60831,1384,2832,50,22,40864.98,18-24,Coimbatore,30,Website Traffic,2.28,1.59,11.45,157.86
CAMP_0813,Google Ads,54240.28,184806,8516,15908,417,199,489998.92,18-24,Mumbai,10,Lead Generation,4.61,2.34,6.37,803.39
CAMP_0814,LinkedIn,60798.04,125467,1823,4509,115,47,80532.02,55+,Mumbai,13,Lead Generation,1.45,2.58,33.35,32.46
CAMP_0815,YouTube,21550.01,91634,2008,4153,86,61,131672.27,45-54,Bangalore,18,Brand Awareness,2.19,3.04,10.73,511.01
CAMP_0816,Instagram,96474.71,520288,11469,30952,803,426,1383762.5,35-44,Hyderabad,11,Brand Awareness,2.2,3.71,8.41,1334.33
CAMP_0817,Facebook,21680.08,153349,4094,6198,274,126,518174.99,35-44,Bangalore,5,Sales,2.67,3.08,5.3,2290.1
CAMP_0818,Instagram,21868.0,119918,5541,15427,264,159,363491.56,45-54,Delhi,7,Brand Awareness,4.62,2.87,3.95,1562.21
CAMP_0819,Google Ads,91940.88,309188,12878,21592,687,264,895189.58,55+,Bangalore,22,Sales,4.17,2.05,7.14,873.66
CAMP_0820,Instagram,49194.52,266408,7866,17524,422,343,475142.5,25-34,Chennai,16,Website Traffic,2.95,4.36,6.25,865.84
CAMP_0821,YouTube,11002.89,43690,567,1136,19,9,25622.5,18-24,Mumbai,30,Brand Awareness,1.3,1.59,19.41,132.87
CAMP_0822,Google Ads,61827.81,174821,9211,16352,934,741,3125638.19,55+,Bangalore,28,Lead Generation,5.27,8.04,6.71,4955.39
CAMP_0823,Instagram,62173.5,345304,14961,21288,830,497,497282.74,45-54,Chennai,17,Lead Generation,4.33,3.32,4.16,699.83
CAMP_0824,Instagram,11127.57,62352,2163,3062,112,87,162098.97,18-24,Hyderabad,8,Brand Awareness,3.47,4.02,5.14,1356.73
CAMP_0825,Facebook,97389.64,635112,15818,36989,864,409,563183.48,35-44,Bangalore,29,Sales,2.49,2.59,6.16,478.28
CAMP_0826,LinkedIn,56682.85,131435,3295,5945,259,113,318573.82,25-34,Delhi,28,Lead Generation,2.51,3.43,17.2,462.03
CAMP_0827,Instagram,58180.59,346502,7611,20840,416,322,1077641.54,35-44,Delhi,6,Sales,2.2,4.23,7.64,1752.24
CAMP_0828,Instagram,54410.96,283683,9820,16901,302,138,152904.7,45-54,Delhi,10,Brand Awareness,3.46,1.41,5.54,181.02
CAMP_0829,Facebook,63019.52,451447,12788,35469,590,427,492341.21,18-24,Mumbai,21,Brand Awareness,2.83,3.34,4.93,681.25
CAMP_0830,Instagram,30108.48,192945,5900,9019,340,178,717458.39,45-54,Bangalore,29,Lead Generation,3.06,3.02,5.1,2282.91
CAMP_0831,Google Ads,32287.93,96698,6091,8311,739,535,1360205.04,18-24,Hyderabad,7,Brand Awareness,6.3,8.78,5.3,4112.74
CAMP_0832,Instagram,53577.21,278746,7022,11938,167,134,343927.85,55+,Bangalore,15,Website Traffic,2.52,1.91,7.63,541.93
CAMP_0833,Google Ads,81635.16,218684,12704,33246,672,565,2429776.52,25-34,Mumbai,18,Website Traffic,5.81,4.45,6.43,2876.38
CAMP_0834,Google Ads,9737.13,30845,1753,3567,130,69,141640.07,55+,Chennai,3,Lead Generation,5.68,3.94,5.55,1354.64
CAMP_0835,Instagram,62323.4,358773,9681,13718,347,185,763917.75,55+,Mumbai,15,Website Traffic,2.7,1.91,6.44,1125.73
CAMP_0836,Instagram,81643.92,432556,18700,28499,1085,912,4019473.18,45-54,Delhi,24,Sales,4.32,4.88,4.37,4823.18
CAMP_0837,LinkedIn,19907.14,45239,788,1338,67,52,92045.15,25-34,Chennai,13,Lead Generation,1.74,6.6,25.26,362.37
CAMP_0838,Instagram,6427.14,31742,990,2123,90,34,93518.36,18-24,Delhi,23,Lead Generation,3.12,3.43,6.49,1355.05
CAMP_0839,Facebook,34707.76,233716,5334,9237,336,214,604267.98,18-24,Coimbatore,10,Sales,2.28,4.01,6.51,1641.02
CAMP_0840,Facebook,60873.65,364299,9900,23713,366,161,646931.04,35-44,Mumbai,27,Website Traffic,2.72,1.63,6.15,962.74
CAMP_0841,Google Ads,18136.9,57987,4530,9903,462,391,779681.09,18-24,Mumbai,10,Website Traffic,7.81,8.63,4.0,4198.87
CAMP_0842,Facebook,45481.63,289039,7725,20070,453,190,716861.03,45-54,Hyderabad,26,Website Traffic,2.67,2.46,5.89,1476.16
CAMP_0843,Google Ads,57470.54,151429,9106,18226,801,504,2215395.81,55+,Bangalore,30,Lead Generation,6.01,5.53,6.31,3754.84
CAMP_0844,LinkedIn,61893.89,146719,3093,5351,128,87,341493.44,55+,Chennai,16,Lead Generation,2.11,2.81,20.01,451.74
CAMP_0845,Google Ads,31069.11,90998,4841,13526,286,234,976459.77,55+,Chennai,15,Website Traffic,5.32,4.83,6.42,3042.86
CAMP_0846,Instagram,43002.82,242775,7196,12730,225,174,600313.22,25-34,Hyderabad,5,Brand Awareness,2.96,2.42,5.98,1295.99
CAMP_0847,Google Ads,78942.23,218870,13061,24630,968,458,1902642.26,18-24,Hyderabad,6,Website Traffic,5.97,3.51,6.04,2310.17
CAMP_0848,LinkedIn,94415.4,201766,3474,8666,179,114,170254.7,45-54,Bangalore,29,Sales,1.72,3.28,27.18,80.33
CAMP_0849,Instagram,86878.63,496685,14945,20053,987,816,2827032.89,25-34,Delhi,22,Lead Generation,3.01,5.46,5.81,3154.0
CAMP_0850,Facebook,58606.93,334666,10956,19922,539,387,1367951.53,35-44,Bangalore,17,Sales,3.27,3.53,5.35,2234.11
CAMP_0851,Google Ads,43977.82,126167,6852,9162,630,437,1084219.47,45-54,Mumbai,17,Sales,5.43,6.38,6.42,2365.38
CAMP_0852,Facebook,36630.88,231234,7888,11224,416,303,359678.72,45-54,Delhi,29,Lead Generation,3.41,3.84,4.64,881.9
CAMP_0853,Google Ads,16870.87,52015,2813,3396,300,153,480542.02,45-54,Coimbatore,23,Brand Awareness,5.41,5.44,6.0,2748.35
CAMP_0854,YouTube,15122.37,70659,1132,1376,34,24,26082.5,55+,Bangalore,15,Website Traffic,1.6,2.12,13.36,72.48
CAMP_0855,Google Ads,70393.97,213508,4502,8142,379,177,402966.87,45-54,Hyderabad,11,Sales,2.11,3.93,15.64,472.45
CAMP_0856,Google Ads,29680.47,97511,3589,8953,271,153,354533.56,18-24,Delhi,30,Lead Generation,3.68,4.26,8.27,1094.5
CAMP_0857,Google Ads,29192.86,87090,3354,7175,239,190,854263.0,45-54,Bangalore,27,Sales,3.85,5.66,8.7,2826.27
CAMP_0858,Instagram,99828.53,581094,19487,43181,694,249,492842.54,55+,Chennai,12,Website Traffic,3.35,1.28,5.12,393.69
CAMP_0859,Facebook,22852.97,132470,3061,6216,138,77,296729.83,45-54,Coimbatore,14,Brand Awareness,2.31,2.52,7.47,1198.43
CAMP_0860,Google Ads,19065.68,56668,2009,5046,156,75,81856.36,35-44,Mumbai,16,Brand Awareness,3.55,3.73,9.49,329.34
CAMP_0861,YouTube,14375.1,69161,1418,3699,65,29,81407.57,35-44,Chennai,3,Brand Awareness,2.05,2.05,10.14,466.31
CAMP_0862,Instagram,60081.51,320051,8247,21109,311,239,676869.52,55+,Chennai,16,Lead Generation,2.58,2.9,7.29,1026.59
CAMP_0863,Instagram,64647.06,325499,11284,28203,537,375,1186312.3,18-24,Coimbatore,16,Lead Generation,3.47,3.32,5.73,1735.06
CAMP_0864,Instagram,39696.65,251061,8668,12936,497,202,770835.78,18-24,Mumbai,10,Brand Awareness,3.45,2.33,4.58,1841.82
CAMP_0865,Instagram,55864.27,309485,10873,23379,754,450,1639315.88,25-34,Hyderabad,18,Website Traffic,3.51,4.14,5.14,2834.46
CAMP_0866,Facebook,79897.96,518196,7828,16685,402,235,855312.88,55+,Delhi,16,Website Traffic,1.51,3.0,10.21,970.51
CAMP_0867,Google Ads,82719.9,211720,11740,24005,700,295,724596.16,45-54,Mumbai,3,Lead Generation,5.55,2.51,7.05,775.96
CAMP_0868,Google Ads,96001.65,331969,17859,35170,1498,1123,3951721.71,55+,Bangalore,18,Brand Awareness,5.38,6.29,5.38,4016.31
CAMP_0869,YouTube,83305.46,458823,7517,10093,166,89,237517.56,25-34,Chennai,20,Website Traffic,1.64,1.18,11.08,185.12
CAMP_0870,LinkedIn,58659.94,143309,1587,2164,98,72,82153.75,55+,Bangalore,9,Website Traffic,1.11,4.54,36.96,40.05
CAMP_0871,Instagram,22067.41,136178,4272,11294,230,103,422779.4,55+,Hyderabad,17,Website Traffic,3.14,2.41,5.17,1815.85
